"","siteid","lat","long","ecoreg","era","area","lev_doc","lev_no3","lev_tn","lev_tp","temp","precip","elev","forest","wetland","urban","ag","roads"
"4106","WCAP99-0758",37.54998,-118.75965,"10","Year2004",30.8227,-0.0385949326379516,NA,-0.0583826168513207,-0.0743460281341593,5.2,411,2514,29.17,0,0,0,"0.11"
"4107","WCAP99-0759",40.43368,-120.72438,"6","Year2004",42.7607,-0.405794129647951,-0.674828911734991,-0.655942096346584,-0.639551177731982,6.8,583,1448,77.45,0,0.04,0,"1.62"
"4108","WCAP99-0760",38.57735,-120.54398,"6","Year2004",28.1202,-0.35236980434903,-0.331869920152046,-0.427810578109694,-0.437044273057991,13.5,1234,989,97.54,0,0,0,"2.6"
"4109","WCAP99-0761",41.66347,-123.27663,"6","Year2004",1.119,-0.0141980215711323,-0.0176595226979786,-0.0173457150978369,-0.0168256835149375,6.2,1049,1163,93.71,1.21,0,0,"0"
"4110","WCAP99-0764",36.05408,-118.99364,"11","Year2004",1021.1693,-2.72739011561498,-17.1683160077116,-16.3106104828529,-16.3843570510725,17.6,348,141,67.07,0.18,0.22,1.01,"0.69"
"4111","WCAP99-0767",39.44200189,-122.637233,"11","Year2008",35.96049881,0.075957851836277,-0.154388215125211,-0.0368618986852521,0.0236433130442397,13.9,672,1210.94,48.768,0,2.647,0,"1.492"
"4112","WCAP99-0767",39.44200189,-122.637233,"11","Year2008",35.96049881,0.075957851836277,-0.154388215125211,-0.0368618986852521,0.0236433130442397,13.9,672,1210.94,48.768,0,2.647,0,"1.492"
"4113","WCAP99-0767",39.44212,-122.63613,"11","Year2004",36.1047,-0.416403314282068,-0.613646989468311,-0.603085492289901,-0.612448460192006,13.9,672,654,51.4,0,0,0,"0.75"
"4114","WCAP99-0767",39.44212,-122.63613,"11","Year2004",36.1047,-0.416403314282068,-0.613646989468311,-0.603085492289901,-0.612448460192006,13.9,672,654,51.4,0,0,0,"0.75"
"4115","WCAP99-0768",40.62567,-122.95602,"6","Year2004",146.1422,-1.61674108671086,-1.7247459208983,-2.21003507179459,-2.28301057669398,10.9,1025,544,79.69,0,0,0,"0.8"
"4116","WCAP99-0777",34.25461,-118.08523,"11","Year2004",3.9934,-0.0399158464840721,-0.0674446847715888,-0.066797855583883,-0.0677405346376166,14,594,1149,56.93,0.05,0.28,0,"2.57"
"4117","WCAP99-0779",34.66959,-119.75404,"11","Year2004",8.0566,-0.0890061520516098,-0.136932541617861,-0.132245822513006,-0.13675424403763,11.4,710,853,37.31,0.01,0.12,0.01,"0"
"4118","WCAP99-0780",32.92981,-116.55901,"11","Year2004",7.9291,-0.0632114420537821,-0.133914872044475,-0.131339045805088,-0.133449441534466,12.7,633,NA,NA,NA,NA,NA,NA
"4119","WCAP99-0785",34.67473,-120.51417,"11","Year2004",21.4386,-0.0277620784069724,0.412019033346039,0.501490888513001,-0.301512709456584,13.8,345,11,17.7,0,0.84,6.2,"1.24"
"4120","WCAP99-0787",34.14599,-116.87859,"11","Year2004",2.9514,-0.0420413170782477,-0.0501629351501819,-0.0494369313948302,-0.0498690117020363,9.5,701,NA,NA,NA,NA,NA,NA
"4121","WCAP99-0794",33.72962,-116.6735,"11","Year2004",5.789,-0.0313916341819298,-0.0975340520199766,-0.0958707990863751,-0.097943289601561,12,603,1647,52.76,0.02,0,0.17,"0.37"
"4122","WCAP99-0795",34.6408,-119.08094,"11","Year2004",67.1629,-0.690349053143731,-1.1415220563794,-1.12276832026833,-1.13929252111303,11.7,550,1463,21.94,0.01,0,0.49,"0.21"
"4123","WCAP99-0796",34.68351,-119.79875,"11","Year2004",2.4914,-0.0333716001006601,-0.0423446285265173,-0.0419471041437141,-0.0422619241739265,11.4,710,1146,44.64,0.04,0.04,0,"0.04"
"4124","WCAP99-0798",33.33669,-116.82848,"11","Year2004",25.4212,-0.0617238311619573,-0.432066818133701,-0.414405569358042,-0.422502839086471,13.7,537,1277,62.15,0.81,0.07,0.84,"0.67"
"4125","WCAP99-0803",34.42131,-119.3806,"11","Year2004",22.272,-0.292018122875836,-0.373649523465124,-0.371952877751606,-0.378049117891677,14.6,574,222,13.69,0.02,0.09,0.13,"0.51"
"4126","WCAP99-0806",34.14972,-117.13313,"11","Year2004",34.7562,-0.331932569186983,-0.140801584230483,-0.160939437300514,-0.372281364011354,16,475,762,40.01,0.18,1.57,0,"2.11"
"4127","WCAP99-0809",34.5515,-119.20811,"11","Year2004",19.4559,-0.0346425281621722,-0.327100549746684,-0.224548478331552,-0.322067254007694,11.4,619,986,27.48,0.06,0.01,0.09,"0.76"
"4128","WCAP99-0810",38.87519,-122.88173,"11","Year2004",2.5009,-0.0356241545981533,-0.0419567211401728,-0.0411842729257895,-0.0422570344126932,12.6,1049,787,67.15,0,0,0,"0.22"
"4129","WCAP99-0811",41.57212,-123.64054,"6","Year2004",14.515,-0.174274923858528,-0.187238834085939,-0.223675340944936,-0.228296210373701,9.5,1326,723,92,0.02,0,0,"0.94"
"4130","WCAP99-0812",40.68862,-122.93228,"6","Year2004",114.4613,-1.35628042105158,-1.13094687514543,-1.55118611240963,-1.77286570998417,10.6,1025,560,72.53,0,2.13,0,"1.66"
"4131","WCAP99-0816",39.58789,-122.9165,"6","Year2004",12.01,-0.107046952495147,-0.189536074711996,-0.18002138060162,-0.186979095626505,8.7,1312,NA,NA,NA,NA,NA,NA
"4132","WCAP99-0824",41.19708,-122.52973,"6","Year2004",5.6975,-0.0531724553596101,-0.067240946723931,-0.0860006519278858,-0.0897635917676227,6,913,1715,94.31,0.02,0,0,"2.19"
"4133","WCAP99-0825",40.49018,-123.61268,"6","Year2004",196.2838,-2.40814533561007,-3.09765703426765,-3.04536429001968,-3.09243332931947,9.2,1516,723,68.34,0,0.04,0,"1.09"
"4134","WCAP99-0831",40.6977,-123.36434,"6","Year2004",55.4937,-0.643010899915398,-0.495003275893951,-0.839592406647315,-0.855099056308178,9.9,1229,813,89.36,0,0,0,"1.42"
"4135","WCAP99-0832",39.65009,-123.60805,"7","Year2004",12.7011,-0.414262499702539,-0.731387585681725,-1.14105721437054,9.7213599930196,11.2,1403,490,87.91,0,0,0,"2.68"
"4136","WCAP99-0833",41.8617,-122.20766,"6","Year2004",26.3048,-0.279971240254128,0.873577429110781,-0.308903760463603,-0.401128765983686,6.8,547,NA,NA,NA,NA,NA,NA
"4137","WCAP99-0835",38.36687,-122.95615,"11","Year2004",2.8794,-0.00104869714715123,-0.0486302963217591,-0.0455987384616981,-0.047059374151027,13.3,1117,122,68.08,0,0,0,"1.85"
"4138","WCAP99-0837",39.8693,-123.05088,"6","Year2004",492.3019,-6.03990000293948,-6.82344853174891,-7.61050517234686,-7.74306979881313,9.6,1250,543,73.02,0,0,0,"0.39"
"4139","WCAP99-0838",40.72861,-124.06014,"7","Year2004",2.7443,1.48584654822803,0.276551414044935,0.137775614049511,8.01999100730312,11.5,1261,89,86.15,0,0,0,"0"
"4140","WCAP99-0843",40.44593,-122.94635,"6","Year2004",16.5155,-0.202623570005615,-0.260639720391838,-0.257629221622318,-0.254486337448354,10.5,1052,1061,86.12,0,0,0,"1.67"
"4141","WCAP99-0843",40.44593,-122.94635,"6","Year2004",16.5155,-0.202623570005615,-0.260639720391838,-0.257629221622318,-0.254486337448354,10.5,1052,1061,86.12,0,0,0,"1.67"
"4142","WCAP99-0843",40.44593,-122.94635,"6","Year2004",16.5155,-0.202623570005615,-0.260639720391838,-0.257629221622318,-0.254486337448354,10.5,1052,1061,86.12,0,0,0,"1.67"
"4143","WCAP99-0843",40.44593,-122.94635,"6","Year2004",16.5155,-0.202623570005615,-0.260639720391838,-0.257629221622318,-0.254486337448354,10.5,1052,1061,86.12,0,0,0,"1.67"
"4144","WCAP99-0844",40.31673,-123.99758,"7","Year2004",2.4735,-0.026892114147967,-0.267066512917741,-0.150323514022054,6.02383356914461,11.3,1757,334,99.7,0,0,0,"0.88"
"4145","WCAP99-0845",42.00285652,-122.764264,"6","Year2008",24.92379951,NA,NA,NA,NA,6.1,828,1605.89,73.588,0.813,5.679,0,"2.494"
"4146","WCAP99-0845",42.00285652,-122.764264,"6","Year2008",24.92379951,NA,NA,NA,NA,6.1,828,1605.89,73.588,0.813,5.679,0,"2.494"
"4147","WCAP99-0845",42.003,-122.76312,"6","Year2004",24.8654,-0.216414281513979,-0.392413847805467,-0.383697414047016,-0.378517235994481,6.1,828,1093,79.71,0.74,0,0,"2.35"
"4148","WCAP99-0845",42.003,-122.76312,"6","Year2004",24.8654,-0.216414281513979,-0.392413847805467,-0.383697414047016,-0.378517235994481,6.1,828,1093,79.71,0.74,0,0,"2.35"
"4149","WCAP99-0857",41.8443,-123.19272,"6","Year2004",70.013,-0.767197806521004,-0.759026280060867,-1.01655800792163,-1.08627909891094,8.1,954,428,70.81,0.25,0.01,0,"0.71"
"4150","WCAP99-0860",38.3109,-119.34293,"10","Year2004",25.373,-0.0222397278004822,NA,-0.0482945425473834,0.0688511873823198,2.9,662,2309,33.68,0,0,0,"0.2"
"4151","WCAP99-0860",38.3109,-119.34293,"10","Year2004",25.373,-0.0222397278004822,NA,-0.0482945425473834,0.0688511873823198,2.9,662,2309,33.68,0,0,0,"0.2"
"4152","WCAP99-0860",38.31081734,-119.3439232,"10","Year2008",25.36009979,-0.00189273333807874,-0.00466120896691033,-0.0027489181086907,0.00660522294723827,2.9,662,2606.69,7.851,0.117,0,0,"0.069"
"4153","WCAP99-0860",38.31081734,-119.3439232,"10","Year2008",25.36009979,-0.00189273333807874,-0.00466120896691033,-0.0027489181086907,0.00660522294723827,2.9,662,2606.69,7.851,0.117,0,0,"0.069"
"4154","WCAP99-0862",40.98044,-122.50729,"6","Year2004",9.7729,-0.135784972297866,-0.0777861869196439,-0.14874989167491,-0.153190887102462,9.8,1091,820,96.11,0,0,0,"1.87"
"4155","WCAP99-0864",33.7605511,-116.5497488,"10","Year2008",22.60350037,-0.00164922788780303,-0.00415454353416031,-0.00283183629785714,-0.00218574607794448,14.9,427,NA,NA,NA,NA,NA,NA
"4156","WCAP99-0864",33.7605511,-116.5497488,"10","Year2008",22.60350037,-0.00164922788780303,-0.00415454353416031,-0.00283183629785714,-0.00218574607794448,14.9,427,NA,NA,NA,NA,NA,NA
"4157","WCAP99-0864",33.7605511,-116.5497488,"10","Year2008",22.60350037,-0.00164922788780303,-0.00415454353416031,-0.00283183629785714,-0.00218574607794448,14.9,427,NA,NA,NA,NA,NA,NA
"4158","WCAP99-0864",33.76053,-116.5489,"10","Year2004",22.4079,-0.0242002509445145,NA,-0.0517607050356025,-0.0574271401131842,14.9,427,261,13.18,0,0,0.27,"0"
"4159","WCAP99-0864",33.76053,-116.5489,"10","Year2004",22.4079,-0.0242002509445145,NA,-0.0517607050356025,-0.0574271401131842,14.9,427,261,13.18,0,0,0.27,"0"
"4160","WCAP99-0864",33.76053,-116.5489,"10","Year2004",22.4079,-0.0242002509445145,NA,-0.0517607050356025,-0.0574271401131842,14.9,427,261,13.18,0,0,0.27,"0"
"4161","WCAP99-0864",33.7605511,-116.5497488,"10","Year2008",22.60350037,-0.00164922788780303,-0.00415454353416031,-0.00283183629785714,-0.00218574607794448,14.9,427,1367.22,17.842,0,0,0.076,"0.009"
"4162","WCAP99-0864",33.7605511,-116.5497488,"10","Year2008",22.60350037,-0.00164922788780303,-0.00415454353416031,-0.00283183629785714,-0.00218574607794448,14.9,427,1367.22,17.842,0,0,0.076,"0.009"
"4163","WCAP99-0864",33.7605511,-116.5497488,"10","Year2008",22.60350037,-0.00164922788780303,-0.00415454353416031,-0.00283183629785714,-0.00218574607794448,14.9,427,1367.22,17.842,0,0,0.076,"0.009"
"4164","WCAP99-0867",37.89266,-122.1038,"11","Year2004",42.7339,-0.221354357548668,-0.707544283941984,-0.643928019207484,-0.595335679039432,14.6,549,73,30.24,0.01,35.5,0,"4.2"
"4165","WCAP99-0883",37.04453,-121.72861,"11","Year2004",3.3562,-0.0482149546846367,-0.0549684406981352,-0.0545774645095445,-0.0568944953827073,14.2,681,258,91.87,0,0,0,"0.2"
"4166","WCAP99-0885",38.22008,-120.46985,"6","Year2004",43.5132,-0.460844884933629,-0.686704506757537,-0.647350938844733,-0.670492258705926,13.1,1161,595,87.5,0,0,0,"1.4"
"4167","WCAP99-0888",33.45407,-117.30182,"11","Year2004",24.9147,-0.171399740611929,0.261686210882818,0.176489221065668,-0.422631115925233,17,324,159,10.2,0.09,0.29,31.33,"2.58"
"4168","WCAP99-0891",34.65926,-119.14255,"11","Year2004",26.1394,-0.191460754620652,-0.444273574257866,-0.424462431106919,-0.442827371216662,11.7,550,1515,26.75,0,0.01,0.41,"0"
"4169","WCAP99-0895",34.1869,-117.00758,"11","Year2004",223.1396,-2.79023451407193,-3.75151423631162,-3.65903732938191,-3.77279889291482,10.4,717,1229,45.29,0.06,2.4,0.03,"3.06"
"4170","WCAP99-0896",34.28771,-118.23008,"11","Year2004",242.6414,-2.74934038376123,-3.89345272560597,-3.83041780241016,-4.0998464511752,15.9,518,549,29.32,0.03,0.09,0.01,"0.69"
"4171","WCAP99-0898",34.59402,-120.19376,"11","Year2004",39.1339,-0.351569897343281,-0.583764994167024,-0.571730136312104,-0.664266180615172,14.5,465,129,30.77,0.02,0.71,3.16,"1.66"
"4172","WCAP99-0899",34.82946,-120.54916,"11","Year2004",45.056,0.0510524091646134,-0.64264349137782,-0.575425452798096,-0.0712938917044893,13.8,345,73,7.88,0,2.3,2.75,"1.97"
"4173","WCAP99-0900",33.33052,-116.81511,"11","Year2004",34.6742,-0.0238539853416905,-0.589333755500589,-0.557175703909612,-0.57897437307968,14,555,1248,53.03,0.59,0.05,0.62,"0.53"
"4174","WCAP99-0905",34.55732876,-119.2497054,"11","Year2008",157.4100037,-0.0269586925915849,-0.997471625888642,-0.44006101142146,-0.574602590110843,11.4,619,1461.83,45.674,0.111,2.169,0,"0.692"
"4175","WCAP99-0905",34.55732876,-119.2497054,"11","Year2008",157.4100037,-0.0269586925915849,-0.997471625888642,-0.44006101142146,-0.574602590110843,11.4,619,1461.83,45.674,0.111,2.169,0,"0.692"
"4176","WCAP99-0905",34.55734,-119.24876,"11","Year2004",156.4076,-1.86717680976236,-2.65835342406844,-2.61520002406889,-2.65143062869326,11.4,619,1021,21.08,0.09,0.05,0.38,"0.44"
"4177","WCAP99-0905",34.55734,-119.24876,"11","Year2004",156.4076,-1.86717680976236,-2.65835342406844,-2.61520002406889,-2.65143062869326,11.4,619,1021,21.08,0.09,0.05,0.38,"0.44"
"4178","WCAP99-0984",37.32884,-121.67384,"11","Year2004",46.2066,-0.531040849801831,-0.771887187541366,-0.768446418033152,-0.778695326218272,14.9,540,647,59.85,0,0.06,0,"0.59"
"4179","WCAP99-0984",37.32884,-121.67384,"11","Year2004",46.2066,-0.531040849801831,-0.771887187541366,-0.768446418033152,-0.778695326218272,14.9,540,647,59.85,0,0.06,0,"0.59"
"4180","WCAP99-0984",37.32877981,-121.6748984,"11","Year2008",46.0632019,-0.0315559029443365,-0.0721444143677245,0.0107313272880555,-0.0362282740490805,14.9,540,939.052,39.202,0.01,2.15,0,"0.285"
"4181","WCAP99-0984",37.32877981,-121.6748984,"11","Year2008",46.0632019,-0.0315559029443365,-0.0721444143677245,0.0107313272880555,-0.0362282740490805,14.9,540,939.052,39.202,0.01,2.15,0,"0.285"
"4182","WCAP99-0988",40.67583,-121.72809,"6","Year2004",16.6175,-0.222171448762045,-0.116301923612827,-0.250832090111741,-0.261807193716274,7.3,1145,1501,97.17,0,0,0,"1.39"
"4183","WCAP99-0989",33.91889,-117.60776,"11","Year2004",2442.5718,-15.1232226617785,25.2058167503607,21.3622631862629,-14.6490775068391,17.8,300,158,27.36,0.28,16.07,5.22,"3.04"
"4184","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4185","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4186","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4187","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4188","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4189","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4190","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4191","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4192","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4193","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4194","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4195","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4196","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4197","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4198","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4199","WCAP99-0991",38.73207634,-119.929254,"6","Year2008",35.27320099,NA,NA,NA,NA,4.2,974,2441.98,39.398,1.091,0,0,"0.699"
"4200","WCAP99-0991",38.73207634,-119.929254,"6","Year2008",35.27320099,NA,NA,NA,NA,4.2,974,2441.98,39.398,1.091,0,0,"0.699"
"4201","WCAP99-0991",38.73207634,-119.929254,"6","Year2008",35.27320099,NA,NA,NA,NA,4.2,974,2441.98,39.398,1.091,0,0,"0.699"
"4202","WCAP99-0991",38.73207634,-119.929254,"6","Year2008",35.27320099,NA,NA,NA,NA,4.2,974,2441.98,39.398,1.091,0,0,"0.699"
"4203","WCAP99-0991",38.73207634,-119.929254,"6","Year2008",35.27320099,NA,NA,NA,NA,4.2,974,2441.98,39.398,1.091,0,0,"0.699"
"4204","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4205","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4206","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4207","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4208","WCAP99-0991",38.73217,-119.92824,"6","Year2004",35.3335,-0.364951593627612,-0.557616394324422,-0.543991826715429,-0.55573573194896,4.2,974,2179,60.26,0,0,0,"0.59"
"4209","WCAP99-1000",41.74725,-122.62649,"6","Year2004",78.3575,-0.727170441144396,7.36583824157983,-0.391141543074485,-0.508820475027954,10.2,530,775,48.53,0.11,7.7,1.05,"2.49"
"4210","WCAP99-1002",36.22779,-118.16187,"6","Year2004",14.5829,-0.15368176309538,-0.230140351700047,-0.224108241193471,-0.226259401418427,8.2,445,2428,58.31,0.18,0,0.22,"0"
"4211","WCAP99-1005",41.11777,-123.81514,"6","Year2004",13.4942,-0.165556173193047,-0.0666654289379359,-0.195835250489605,-0.208290430492801,10.7,1441,538,91.66,0,0,0.13,"2.41"
"4212","WCAP99-1008",34.18128,-116.91197,"11","Year2004",16.0441,-0.225294407739937,-0.270313712906151,-0.257330789452315,-0.27233557167591,8.2,657,1661,85.12,0.26,0.04,0.03,"1.66"
"4213","WCAP99-1013",34.10098,-117.01071,"11","Year2004",95.233,-1.20625014874961,-1.54903985199983,-1.54706613306963,-1.61439529193176,16,475,1086,66.17,0.14,0.13,0.16,"0.99"
"4214","WCAP99-1014",32.83213,-116.7265,"11","Year2004",27.9126,-0.121991514855485,-0.474411446660218,-0.458266797389951,-0.467925352662911,16,435,659,16.08,0.01,1.83,0.08,"1.8"
"4215","WCAP99-1018",33.12423,-116.68157,"11","Year2004",41.9338,-0.20363435173629,-0.712720231077014,-0.68581723780538,-0.703440019734865,15.1,516,878,47.49,0.02,1.36,0.26,"1.26"
"4216","WCAP99-1020",34.25257,-117.53174,"11","Year2004",23.4951,-0.33847989109474,-0.388167686984059,-0.385350136750894,-0.39621044134027,10.7,761,1146,47.43,0.03,0.02,0.72,"0.15"
"4217","WCAP99-1021",34.63193,-118.52977,"11","Year2004",51.6966,-0.548111418181398,-0.878651891741172,-0.857342907861668,-0.869499267868868,15.3,401,716,25.82,0.02,0.57,0.83,"0.65"
"4218","WCAP99-1027",34.72654,-119.02842,"11","Year2004",152.9089,-1.66452614425401,-1.8013335313671,-1.76580056998681,-2.57858458801432,9.7,628,1436,23.04,0,0.14,15.69,"1.08"
"4219","WCAP99-1028",34.74721,-119.71562,"11","Year2004",76.9259,-0.803152228588773,-1.3074571163073,-1.28444300708226,-1.29894502570635,11.4,710,924,49.05,0.02,0.02,0.04,"0.22"
"4220","WCAP99-1032",33.96165,-117.50039,"11","Year2004",1.8058,0.00146152154254799,0.00598709861839088,0.0204813106916973,0.0125685143590601,17.8,300,214,0.15,0.05,4.69,70.02,"0.85"
"4221","WCAP99-1035",34.73287,-119.67637,"11","Year2004",24.9674,-0.347566042162086,-0.424353888686268,-0.422362006556702,-0.423801344560375,11.4,710,1081,64.42,0.01,0.01,0,"0.36"
"4222","WCAP99-1039",34.14743,-119.087,"11","Year2004",142.9326,-0.381751547406634,21.3484411128492,21.1935470485825,-2.31545327759422,15.6,353,5,1.64,0.15,10.89,68.2,"2.63"
"4223","WCAP99-1043",34.17289,-117.18064,"11","Year2004",41.246,-0.41894897838984,-0.661838215244157,-0.643719267648301,-0.694184165356796,13.6,642,654,44.6,0.35,0.23,0.06,"0.96"
"4224","WCAP99-1046",34.5365,-119.83603,"11","Year2004",8.9701,-0.105995081446794,-0.149525899880568,-0.147121283232214,-0.150771310603564,14.7,558,315,57.47,0,1.26,0.01,"1.88"
"4225","WCAP99-1048",38.50417,-122.7871,"11","Year2004",111.6929,-1.0395825474837,-1.8778267257131,-1.78846846921842,-1.81803354134505,14.2,1043,34,67.64,0.03,1.05,5.48,"1.61"
